d_admdong_cd,st_time_cd,cnt_2030,total_cnt
50110000,1840,4170.07,10823.84
50110000,1900,4327.36,10007.35
50110000,1920,3357.04,7598.76
50110000,1940,3510.5099999999998,7277.37
50110000,20,8084.75,17299.76
50110000,21,2194.66,4414.38
50110000,22,123.9,314.15
50110000,23,12.879999999999999,44.82
50130000,00,3.5,14.56
50130000,01,7.04,25.28
50130000,02,8.15,29.020000000000003
50130000,03,31.19,183.57
50130000,04,282.46999999999997,1048.59
50130000,05,810.74,2931.35
50130000,06,1302.22,4738.42
50130000,0700,467.31,1647.22
50130000,0720,422.33,1503.06
50130000,0740,353.1,1381.17
50130000,0800,347.15,1272.1399999999999
50130000,0820,488.48,1551.51
50130000,0840,437.04,1423.67
50130000,0900,395.18,1286.04
50130000,0920,326.02,1038.5
50130000,0940,406.87,1173.39
50130000,10,1144.36,3254.73
50130000,11,1355.96,3878.66
50130000,12,2135.03,6343.07
50130000,13,2815.62,8290.81
50130000,14,2565.6,7939.47
50130000,15,1953.65,6009.41
50130000,16,1613.03,5181.04
50130000,1700,676.9,1967.28
50130000,1720,391.77,1450.32
50130000,1740,362.52000000000004,1204.56
50130000,1800,748.26,2233.9700000000003
50130000,1820,667.41,2168.3
50130000,1840,662.39,2197.83
50130000,1900,660.94,1946.19
50130000,1920,464.31,1353.22
50130000,1940,509.9,1362.6
50130000,20,839.09,2379.3
50130000,21,70.69,242.64000000000001
50130000,22,20.02,108.71
50130000,23,2.12,8.06
51110000,00,365.74,1119.09
51110000,01,596.89,2128.91
51110000,02,331.98,1554.82
51110000,03,470.76,3048.15
51110000,04,1935.22,11930.98
51110000,05,6300.5599999999995,31045.03
51110000,06,14345.32,49161.39
51110000,0700,7244.96,21940.68
51110000,0720,6872.24,22227.5
51110000,0740,6825.26,22930.74
51110000,0800,6976.21,26052.32
51110000,0820,6993.17,26335.85
51110000,0840,6975.66,27262.18
51110000,0900,7037.96,30716.84
51110000,0920,7170.28,29865.99
51110000,0940,6800.93,29563.579999999998
51110000,10,21656.05,82076.54000000001
51110000,11,19565.23,65628.55
51110000,12,19074.13,62804.39
51110000,13,18729.97,62405.22
51110000,14,19145.82,63002.67
51110000,15,19336.83,62604.86
51110000,16,19175.27,61412.91
51110000,1700,6651.5199999999995,19904.36
51110000,1720,6677.82,18262.31
51110000,1740,5941.59,16906.38
51110000,1800,7264.3,18995.33
51110000,1820,5077.22,13296.66
51110000,1840,4829.5199999999995,12704.3
51110000,1900,4419.82,11295.75
51110000,1920,4513.16,11215.22
51110000,1940,4468.16,10918.8
51110000,20,11122.41,25162.25
51110000,21,4884.63,11330.44
51110000,22,729.54,2196.09
51110000,23,73.84,193.06
51130000,00,574.21,1863.77
51130000,01,953.32,3247.3
51130000,02,825.49,3199.7400000000002
51130000,03,914.3399999999999,4966.96
51130000,04,2509.37,14494.53
51130000,05,8020.14,34287.57
51130000,06,16282.25,54941.69
51130000,0700,6242.389999999999,20912.09
51130000,0720,5644.98,19660.4
51130000,0740,5585.88,20530.94
51130000,0800,5115.68,20799.08
51130000,0820,5181.97,21884.63
51130000,0840,5332.2699999999995,22648.77
51130000,0900,5730.87,24639.97
51130000,0920,5771.37,23938.77
51130000,0940,5779.82,23077.73
51130000,10,16189.94,64226.83
51130000,11,15020.12,56575.69
51130000,12,16693.36,60239.74
51130000,13,18577.64,67233.3
51130000,14,19982.65,69305.14
51130000,15,21910.28,72799.81
51130000,16,24257.74,78500.42
51130000,1700,8963.73,26966.86
51130000,1720,8983.65,24701.93
51130000,1740,9231.15,24872.2
51130000,1800,11685.58,30456.0
51130000,1820,7931.22,19539.0
51130000,1840,7170.41,18123.32
51130000,1900,6301.88,15850.07
51130000,1920,5389.0,13420.28
51130000,1940,5068.78,12882.06
51130000,20,12894.83,31459.95
51130000,21,6874.4800000000005,16823.69
51130000,22,946.2,2522.62
51130000,23,17.72,64.23
51150000,00,178.35,670.67
51150000,01,361.33,1511.92
51150000,02,368.05,1792.24
51150000,03,649.34,2789.9
51150000,04,1353.78,5738.37
51150000,05,2950.2,12411.38
51150000,06,5612.89,21623.68
51150000,0700,3096.28,10498.73
51150000,0720,3315.23,10532.98
51150000,0740,3475.62,11107.5
51150000,0800,4382.9400000000005,13846.630000000001
51150000,0820,4144.45,12132.51
51150000,0840,4335.6,12985.89
51150000,0900,4954.54,13634.52
51150000,0920,4129.18,12318.9
51150000,0940,3949.49,11008.62
51150000,10,11047.61,28882.9
51150000,11,10393.64,24737.19
51150000,12,10145.02,25769.11
51150000,13,8472.56,24555.64
51150000,14,7890.37,22341.12
51150000,15,7276.58,20129.49
51150000,16,6106.69,17135.02
51150000,1700,2044.27,5449.5199999999995
51150000,1720,1743.24,4729.07
51150000,1740,1714.84,4267.29
51150000,1800,1967.07,4503.01
51150000,1820,1724.72,4335.33
51150000,1840,1872.29,4781.46
51150000,1900,1547.91,3939.02
51150000,1920,1413.81,3559.05
51150000,1940,1360.01,3261.47
51150000,20,1849.82,4564.49
51150000,21,301.79,677.1
51150000,22,33.589999999999996,64.78999999999999
51150000,23,8.98,13.879999999999999
51170000,00,47.44,195.29
51170000,01,86.27,382.13
51170000,02,71.18,486.64
51170000,03,116.53999999999999,772.64
51170000,04,363.46,1496.73
51170000,05,1212.08,4074.87
51170000,06,1788.43,6019.08
51170000,0700,675.67,2194.25
51170000,0720,536.65,1994.66
51170000,0740,799.76,2241.82
51170000,0800,929.85,2829.45
51170000,0820,893.09,2532.45
51170000,0840,1101.85,2934.09
51170000,0900,1238.53,2942.15
51170000,0920,1473.25,3406.5
51170000,0940,1343.46,2801.42
51170000,10,3114.11,6963.32
51170000,11,1803.68,5057.89
51170000,12,1844.73,5136.59
51170000,13,1804.53,5794.47
51170000,14,1958.06,6009.11
51170000,15,1324.1,5030.45
51170000,16,1038.18,3613.29
51170000,1700,321.67,1018.96
51170000,1720,424.23,1341.98
51170000,1740,382.88,991.28
51170000,1800,494.2,1435.14
51170000,1820,487.21,1394.59
51170000,1840,411.95,1071.24
51170000,1900,389.55,983.1999999999999
51170000,1920,363.39,920.44
51170000,1940,309.49,884.53
51170000,20,335.01,911.3
51170000,21,28.259999999999998,64.06
51170000,22,12.08,18.72
51170000,23,2.83,10.74
51190000,00,20.45,61.19
51190000,01,22.49,126.72
51190000,02,44.97,197.60999999999999
51190000,03,37.44,349.92
51190000,04,113.12,755.66
51190000,05,284.64,1808.5
51190000,06,296.55,1923.23
51190000,0700,123.38,640.98
51190000,0720,99.61,594.21
51190000,0740,121.95,530.08
51190000,0800,169.51,615.26
51190000,0820,119.42,626.5600000000001
51190000,0840,153.93,701.37
51190000,0900,128.78,709.75
51190000,0920,122.83,584.63
51190000,0940,94.38,571.67
51190000,10,321.86,1527.5
51190000,11,359.97,1608.83
51190000,12,337.65,2082.61
51190000,13,323.13,1901.07
51190000,14,390.09,1964.09
51190000,15,494.56,2076.89
51190000,16,491.17,1863.3899999999999
51190000,1700,157.18,784.12
51190000,1720,99.09,436.62
51190000,1740,74.18,419.2
51190000,1800,91.51,311.66
51190000,1820,112.86,296.29
51190000,1840,88.16,444.07
